ISBN,Título,Género,Autor,Editorial,Número de Páginas,Fecha de Publicación,Sinopsis,Portada,URL
9786070783357,"Yo, Henry",Ciencia Ficción,Naomi Gibson,Crossbooks,272,15 de Febrero 2022,"Lydia, una experta en informática y tecnología, no soporta más el dolor y el acoso escolar y se vuelca en la creación de la inteligencia artificial perfecta, del novio perfecto. Pero Henry resultará no ser tan perfecto ¿o es la materialización del lado más cruel de Lydia?Lydia lleva años trabajando en Henry, una inteligencia artificial. Desde antes de que su hermano pequeño muriera en un accidente con el que tiene pesadillas recurrentes; desde antes de que su padre las abandonara a ella y a su madre y las dejara hundidas en una dolorosa soledad; desde antes de que su mejor amiga se convirtiera en su peor enemiga. Ahora Henry es fuerte, inteligente, cariñoso y terroríficamente competente. Lidia se ha creado el novio perfecto en un ordenador con infinitas líneas de código. Pero ¿qué es Henry en realidad? ¿Y hasta dónde está dispuesto a llegar para cumplir todos los deseos de Lydia?","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070783357_8ab6.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/yo-henry-1
9788446047896,Los antiguos y los posmodernos,Filosofía,Fredric Jameson,Akal,328,2020,"Si, como muchos ahora parecen sostener, a comienzos de la década de 1980, no debería resultar sorprendente que otro tanto haya ocurrido con nuestra visión del pasado más inmediato. La historia reciente –aquella en la que hunde sus raíces el mundo contemporáneo– ya no es el siglo XIX, sino el modernismo del XX. En consonancia, nuestro nuevo ya no arranca del mundo antiguo, sino que se ha desplazado en el tiempo hacia adelante, hasta el Renacimiento y más allá, periodos cuyas obras de arte se conciben ahora en distinta relación con el presente. En este innovador libro, el renombrado teórico y crítico Fredric Jameson muestra cómo esta perspectiva reactualizada altera la recepción crítica de Rubens, Wagner o Mahler. Esta renovada lectura se plantea asimismo para otras artes, singularmente el cine, objeto de un análisis más apegado a la literatura. Tentativas y prospecciones sobre las tendencias.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788446047896.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/los-antiguos-y-los-posmodernos-sobre-la-historicidad-de-las-formas
9788417930400,Con tan grande furia. Escritos sobre Tintoretto (1545/1780),Arte,Humberto Huergo Cardoso,Casimiro,288,2021,"Los textos aquí reunidos —escritos sobre Tintoretto (1518-1594) entre la segunda mitad del siglo XVI y finales del siglo XVIII, algunos en español y otros traducidos del italiano y del francés— constituyen una auténtica anatomía del pintor veneciano.Ninguna de las preguntas que nos hacemos los Modernos ante la obra de Tintoretto es nueva: ¿en qué consiste la “dificultad” de Tintoretto?, ¿están acabados sus cuadros?, ¿qué es una obra “acabada”?, ¿qué lugar ocupa el azar en la producción artística? Tintoretto, ¿borra o pinta? ¿Es la suya una pintura de borrones, “hecha de un modo que se suele usar en Venecia, por así decir, confuso”, como ya dijo Boschini en 1660?La antología incluye textos nunca antes traducidos al español de autores como Sansovino, Doni, Ridolfi, Roger de Piles o Cochin, así como extractos de la Memoria de Velázquez y de las apostillas del Greco.","https://www.gandhi.com.mx/media/catalog/product/9788417930400?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/con-tan-grande-furia-escritos-sobre-tintoretto-1545-1780
9786076102145,CODIGO FEDERAL DE PROCEDIMIENTOS CIVILES,Derecho,Víctor Peña Oviedo,Flores,1336,2015,"Se dispone del gusto personal después de haber realizado las obras comentadas correspondientes al código de procedimientos civiles para el Distrito Federal y el del Estado de México, ahora vernos inmersos en hacer lo mismo respecto del Código Federal de Procedimientos Civiles, cuya importancia se destaca al ser la ley procesal civil federal, con él se disponen las cuestiones de supletoriedad permitidas por las leyes federales. De esa forma, la ley de amparo, el código de comercio, entre otros, permiten la supletoriedad en base a la presente ley, cuando la propia es incapaz de disolver el punto, además de resolver con ella los aspectos no observados por las legislaciones locales, por lo que al impugnarse las diferentes resoluciones sea a través de los medios de impugnación ordinarios o extraordinarios como sucede con el juicio de amparo, lo resuelvan en base a la presente ley. Lo anterior no es óbice al hecho de encontrar leyes procesales mejor redactadas, con una marcada evolución sugerida por la suma experiencia dispuesta por los tribunales locales y con la intención legislativa de superar sus propios códigos procesales en la materia. No obstante lo anterior, el presente código materia de estudio, comparte un nuevo tipo de acciones, denominadas acciones colectivas, adición a la ley procesal federal, realizada con cierto temor, si con ellas en manos de los gobernados, debemos de exigir de mejor forma el cumplimiento de las reparaciones para grupos colectivos, pero solo bajo el concepto de danos, olvidándose de los perjuicios e indemnizaciones a realizar, esperemos su adición para hacer pleno nuestro Estado de derecho, con el objeto de que los intereses de la burguesía se vean obligados a respetar el de las grandes mayorías, por el momento dicha reforma es alentadora, pero políticamente protectora. Así, al considerar el carácter voluminoso de la presente obra, sin mayor observación, es de comprender su análisis y necesario estudio, es de esperar de nuestra parte, sea de su gusto e interés, al estar realizada con la mejor intención. El código procesal en consulta, se encuentra dividido en cinco libros, contiene 626 artículos que comprenden los actos procesales a realizar en consideración al trámite judicial a desarrollar, sean de carácter contencioso o no. El primer libro nos habla de las disposiciones generales, el segundo de la contención, el tercero de los procedimientos especiales, el cuarto de la cooperación procesal internacional y el quinto describe las acciones colectivas. Estos libros se encuentran divididos en títulos con sus correspondientes capítulos, con las normas adjetivas relativas materia de estudio. En base a esto se habrá de proceder a realizar su análisis, en relación a cada artículo dispuesto, lo cual es de practicarse en los siguientes términos. Con el objeto de cumplir con los efectos esperados con la presente obra, es necesario hacer remisión a nuestros códigos comentados del Distrito Federal y principalmente del Estado de México, al resultar en muchas de sus partes homólogos.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786076102145.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/codigo-federal-de-procedimientos-civiles-2
9786073163033,Ready player one,Ciencia Ficción,Ernest Cline,Nova casa editorial,480,01 de Marzo 2018,"La novela cibernética que ha inspirado la gran producción de Warner Bros, a medio camino entre Avatar y Matrix. Estamos en el año 2044 y, como el resto de la humanidad, Wade Watts prefiere mil veces el videojuego de OASIS al cada vez más sombrío mundo real. Se asegura que esconde las diabólicaspiezas de un rompecabezas cuya resolución conduce a una fortuna incalculable.Las claves del enigma están basadas en la cultura de finales del siglo XX y, durante años, millonesde humanos han intentado dar con ellas, sin éxito. De repente, Wade logra resolver el primer rompecabezas del premio, y, a partir de ese momento, debe competir contra miles de jugadores para conseguir el trofeo.La única forma de sobrevivir es ganar; pero para hacerlo tendrá que abandonar su existencia virtual y enfrentarse a la vida y al amor en el mundo real, del que siempre ha intentado escapar.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073163033_0830.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/ready-player-one-edicion-pelicula
9788419087768,Antología de cuentos de detectives. Obras cumbres,Terror y Suspenso,Benjamin Briggent,Plutón ediciones,320,21 de Noviembre 2022,"Le podemos agradecer a Edgar Allan Poe (1809-1849) la invención del cuento de detectives moderno con su formidable historia ""Los crímenes de la calle Morgue"" y las subsiguientes aventuras del detective Auguste Dupin, pero este particular nicho de la literatura de misterio es tan variopinto e interesante como todos los detectives presentados en este volumen. Desde el insuperable Sherlock Holmes, al flemático Padre Brown, pasando por el extravagante príncipe Florizel, y los impredecibles y místicos Carnacki y Hesselius, el cuento de detectives es un monumento literario al ingenio y la creatividad humanas, y en algunos casos una ventana a lo peor de nuestra naturaleza, donde el norte siempre es la justicia y la verdad, cueste lo que cueste. Los cuentos escogidos para esta antología son: ""Los crímenes de la calle Morgue"", ""La carta robada"" y ""El misterio de Marie Rogêt"", de Edgar Allan Poe; ""La liga de los pelirrojos"" y ""La banda de lunares"", de Arthur Conan Doyle; ""El club de los suicidas"", de Robert Louis Stevenson; ""El jardín secreto"" y ""El hombre invisible"", de G.K. Chesterton; ""La muerte de Halpin Frayser"", de Ambrose Bierce; ""El investigador de la casa apartada"", de William Hope Hodgson; y por último, ""Té verde"", de Sheridan Le Fanu.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788419087768_6d03.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/antologia-de-cuentos-de-detectives
9786079845698,Pregunta el retrato,Fotografía,Vesta Mónica Herrerías Cuevas,Vestalia ediciones,120,2022,"@font-face
{font-family:""Cambria Math"";
panose-1:2 4 5 3 5 4 6 3 2 4;
mso-font-charset:0;
mso-generic-font-family:auto;
mso-font-pitch:variable;
mso-font-signature:-536870145 1107305727 0 0 415 0;}@font-face
{font-family:Calibri;
panose-1:2 15 5 2 2 2 4 3 2 4;
mso-font-charset:0;
mso-generic-font-family:auto;
mso-font-pitch:variable;
mso-font-signature:-536870145 1073786111 1 0 415 0;}@font-face
{font-family:MingLiU;
panose-1:2 2 5 9 0 0 0 0 0 0;
mso-font-charset:136;
mso-generic-font-family:auto;
mso-font-pitch:variable;
mso-font-signature:-1610611969 684719354 22 0 1048577 0;}p.MsoNormal, li.MsoNormal, div.MsoNormal
{mso-style-unhide:no;
mso-style-qformat:yes;
mso-style-parent:"""";
margin:0cm;
margin-bottom:.0001pt;
mso-pagination:widow-orphan;
font-size:12.0pt;
font-family:Calibri;
mso-ascii-font-family:Calibri;
mso-ascii-theme-font:minor-latin;
mso-fareast-font-family:Calibri;
mso-fareast-theme-font:minor-latin;
mso-hansi-font-family:Calibri;
mso-hansi-theme-font:minor-latin;
mso-bidi-font-family:""Times New Roman"";
mso-bidi-theme-font:minor-bidi;}.MsoChpDefault
{mso-style-type:export-only;
mso-default-props:yes;
font-family:Calibri;
mso-ascii-font-family:Calibri;
mso-ascii-theme-font:minor-latin;
mso-fareast-font-family:Calibri;
mso-fareast-theme-font:minor-latin;
mso-hansi-font-family:Calibri;
mso-hansi-theme-font:minor-latin;
mso-bidi-font-family:""Times New Roman"";
mso-bidi-theme-font:minor-bidi;}div.WordSection1
{page:WordSection1;}
@font-face
{font-family:""Cambria Math"";
panose-1:2 4 5 3 5 4 6 3 2 4;
mso-font-charset:0;
mso-generic-font-family:auto;
mso-font-pitch:variable;
mso-font-signature:-536870145 1107305727 0 0 415 0;}@font-face
{font-family:Calibri;
panose-1:2 15 5 2 2 2 4 3 2 4;
mso-font-charset:0;
mso-generic-font-family:auto;
mso-font-pitch:variable;
mso-font-signature:-536870145 1073786111 1 0 415 0;}@font-face
{font-family:MingLiU;
panose-1:2 2 5 9 0 0 0 0 0 0;
mso-font-charset:136;
mso-generic-font-family:auto;
mso-font-pitch:variable;
mso-font-signature:-1610611969 684719354 22 0 1048577 0;}p.MsoNormal, li.MsoNormal, div.MsoNormal
{mso-style-unhide:no;
mso-style-qformat:yes;
mso-style-parent:"""";
margin:0cm;
margin-bottom:.0001pt;
mso-pagination:widow-orphan;
font-size:12.0pt;
font-family:Calibri;
mso-ascii-font-family:Calibri;
mso-ascii-theme-font:minor-latin;
mso-fareast-font-family:Calibri;
mso-fareast-theme-font:minor-latin;
mso-hansi-font-family:Calibri;
mso-hansi-theme-font:minor-latin;
mso-bidi-font-family:""Times New Roman"";
mso-bidi-theme-font:minor-bidi;}.MsoChpDefault
{mso-style-type:export-only;
mso-default-props:yes;
font-family:Calibri;
mso-ascii-font-family:Calibri;
mso-ascii-theme-font:minor-latin;
mso-fareast-font-family:Calibri;
mso-fareast-theme-font:minor-latin;
mso-hansi-font-family:Calibri;
mso-hansi-theme-font:minor-latin;
mso-bidi-font-family:""Times New Roman"";
mso-bidi-theme-font:minor-bidi;}div.WordSection1
{page:WordSection1;}
El retrato fotográfico,
¿qué
pretende?,
¿qué
prueba?,
¿qué
consigue y qué no?
Ultimadamente,
¿qué
es?
El presente libro debe su existencia a una retahíla de preguntas encaminadas a pensar
el retrato fotográfico.
Da
testimonio de una fascinación personal, que intuyo ampliamente compartida, por
cualquier rostro y cuerpo convertidos en imagen e impresos en una hoja de
papel.
Pero
Pregunta el
retrato se debe, en primera instancia, al hallazgo fortuito del
enigmático lote de imágenes que, entre tiliches enmohecidos y periódicos
viejos, rescaté minutos antes de que partiera a la basura.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786079845698_5856.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/pregunta-el-retrato
9788433916631,El Espacio de la imaginación,Ensayo Literario,Ian McEwan,Anagrama,72,05 de Octubre 2022,"¿Son compatibles la libertad estética y el compromiso político? McEwan reflexiona a partir de Orwell y Camus. En 1940 George Orwell publicó el ensayo ""En el vientre de la ballena"", en el que se pregunta cómo pueden conjugar los escritores la integridad estética y el compromiso político. ¿Son compatibles? ¿Cuál debe prevalecer por encima del otro? ¿Tiene sentido exigirle a un creador la denuncia de las injusticias del mundo? Años después, en 1957, Albert Camus, otro heterodoxo antitotalitario, y temprano denunciante del estalinismo, se planteó el mismo asunto. Ian McEwan aborda la relación entre arte y compromiso a partir de ellos, porque sus reflexiones siguen interpelándonos en el convulso mundo actual. ""McEwan es un escritor maravilloso"" (Robert Webb, The Mail on Sunday).","https://www.gandhi.com.mx/media/catalog/product/9788433916631?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-espacio-de-la-imaginacion-3
9786075693330,Enfócate TD,Desarrollo Humano,Cal Newport,Paidós,296,01 de Septiembre 2022,"El Deep Work es la capacidad de concentrarse sin distracciones en una tarea cognitivamente exigente. En un mundo altamente competitivo que además incentiva la hiperconexión y la multitarea, la atención se ha convertido en un activo extremadamente valioso.  A partir de cuatro reglas prácticas, Carl Newport demuestra que reforzar nuestra capacidad de concentración y saber alejarse de las distracciones tecnológicas son los primeros pasos para lograr la felicidad y el éxito profesional.BEST SELLER INTERNACIONALEl método infalible para ahorrar tiempo, ser más eficiente y tener éxito en un mundo disperso.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786075693330_f129.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/enfocate-td
9788493777036,FUEGO CRUZADO: CROSSFIRE,Terror y Suspenso,Miyuki Miyabe,Alfaomega,464,2016,"El deseo de formar parte de algo, de encontrar un lugar en el mundo, de sentirse amada y necesitada, llevará a una hermosa joven a perpetrar atroces crímenes sin importarle las consecuencias que éstos acarrean ni los inocentes que caen víctimas del fuego cruzado. La sed de venganza y al ansia de matar se dan cita en Tokio y protagonizan un misterioso y provocador thriller paranormal.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788493777036.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/fuego-cruzado-crossfire
9786070773877,La chica que soñaba con un cerillo y un galón de gasolina (Serie Millennium 2),Terror y Suspenso,Stieg Larsson,Booket,784,26 de Noviembre 2020,"Lisbeth Salander se ha tomado un tiempo: necesita apartarse del foco de atención y salir de Estocolmo. Trata de seguir una férrea disciplina y no contestar a las llamadas ni a los mensajes de Mikael, que no entiende por qué ha desaparecido de su vida sin dar ningún tipo de explicación. Lisbeth se cura las heridas de amor en soledad, aunque intente distraer el desencanto mediante el estudio de las matemáticas y con ciertos placeres en una playa del Caribe.¿Y Mikael? El gran héroe vive buenos momentos en Millennium, con las finanzas de la revista saneadas y el reconocimiento profesional por parte de los colegas. Ahora tiene entre manos un reportaje apasionante sobre el tráfico y la prostitución de mujeres procedentes del Este que le ha propuesto Dag Svensson, periodista de investigación, y su mujer, la criminóloga e investigadora de género Mia Bergman.Las vidas de los dos protagonistas parecen haberse separado por completo, pero entretanto... una muchacha, atada a una cama, soporta un día tras otro las horribles visitas de un ser despreciable y, sin decir palabra, sueña con una cerilla y un bidón de gasolina, con la forma de provocar el fuego que acabe con todo.El 27 de agosto no te pierdas Millennium 4, Lo que no te mata te hace más fuerte. Vuelve Lisbeth. Millennium continúa.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070773877_14f6.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-chica-que-so-aba-con-un-cerillo-y-un-galon-de-gasolina-serie-millennium-2
9786077365716,TEMOR Y TEMBLOR,Filosofía,Søren Kierkegaard,Fontamara,224,2019,"Fruto de su rebelión contra la dialéctica hegeliana y de una dolorosa experiencia autobiográfica, su desgraciado amor por Regina Olsen, Temor y temblor es probablemente la obra más significativa de Søren A. Kierkegaard. Años después de publicarse, el filósofo danés anotaba en diario: Cuando ya haya muerto bastaría mi libro Temor y temblor para convertirme en un escritor inmoral. Se leerá, se traducirá a otras lenguas, y el espantoso phatos que contiene esta obra hará temblar. Pero en la época que fue escrita, cuando su autor se escondía tras la apariencia de un flâneur, presentándose como la más perfecta encarnación de la conjunción entre extravagancia, sutileza y frivolidad…, nadie podía sospechar la seriedad que encerraba este libro ¡qué estúpidos! Pues nunca como entonces hubo mayor seriedad en aquella obra, donde precisamente las apariencias constituían la auténtica expresión del horror. Si quien lo habría escrito hubiese dado muestras de comportamiento serio, el habría disminuido en grado. Lo espantoso de ese horror reside en el desdoblamiento. Pero una vez muerto, se me convertirá en una figura irreal, una figura sombría… y el libro resultara pavoroso.. Con el tiempo, esta predicción de Kierkegard se volvió realidad, pues esta obra, publicada por primera vez en 1843, se ha reeditado infinidad de veces y en varios idiomas. Logro, sin duda, alcanzado por el tema, el estilo y la realidad de su escrito, aunado a que pocos libros expresan, como este, la problemática profunda de la fe, y su autonomía frente a otras formas de espiritualidad. En esta obra, el autor nos plantea dos problemas: ¿es posible la suspensión de la ética?, y, ¿es posible que ha sido y a lo que se ha renunciado, vuelva a ser?, y partiendo de ahí surge la pregunta: ¿es posible actuar más allá de la ética?","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786077365716_20cc.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/temor-y-temblor-2
