ISBN,Título,Género,Autor,Editorial,Número de Páginas,Fecha de Publicación,Sinopsis,Portada,URL
9786073814096,Cartas de amor a la vida,desarrollo-humano,Osho,Debolsillo,232,05 de Abril 2022,"Los pensamientos mas profundos de Osho, el gran mistico contemporaneo, en forma de cartas dirigidas a cada uno de sus lectores. Cada una de estas 150 cartas es un mensaje personal de Osho, escrito de su puno y letra para alguien. En ellas, Osho orienta e ilumina el camino de quienes se encuentran en el proceso de conocerse a si mismos y transformar su vida. La gente esta en una constante busqueda de respuestas que den sentido y direccion a su existencia. Pero la vida no requiere explicaciones sino quien cuestiona y anhela entenderla: la vida es en su totalidad. Quien desea explicarla termina esclavizado por este deseo. Simplemente hay que amar la vida y permitir que fluya en uno toda la existencia para alcanzar el extasis de la meditacion.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073814096_1642.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/cartas-de-amor-a-la-vida
9786077487647,Foxglove,terror-y-suspenso,Adalyn Grace,Umbriel,416,01 de Septiembre 2023,"Un duque ha sido asesinado. El lord de Thorn Grove ha sido incriminado por ello. Y Destino, el hermano escurridizo de Muerte, se ha instalado en una suntuosa finca cercana. Al parecer, está empeñado en buscar venganza desde que, tiempo atrás, Muerte le quitara la vida a la mujer a quien amaba… Y ahora está decidido a quedarse con Signa, cueste lo que cueste.Signa y su prima Blythe están convencidas de que Destino puede salvar a Elijah Hawthorne de la prisión si le abren las puertas de sus vidas. Pero cuanto más tiempo pasan con él, más aterradora se vuelve la realidad, ya que Signa muestra unos nuevos y dramáticos poderes que la vinculan con el pasado de Destino. Con misterios y peligros acechando en cada esquina, las primas deberán decidir si pueden confiar la una en la otra mientras se abren camino en la alta sociedad, resuelven los asesinatos que persiguen a su familia y participan en los juegos inesperados de Destino… con sus propios futuros pendiendo de un hilo.Peligrosa, seductora y llena de suspense, la historia de Signa y Muerte continúa en esta secuela absolutamente romántica y perfectamente mortal.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786077487647_b82c.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/foxglove-5
9786070304798,EL DISCRETO ENCANTO DE LA MODERNIDAD,filosofia,Stefan Gandler,Siglo XXI,137,2013,"Ante la ideología contemporánea, instituida en ambos lados del atlántico y que reza sin cesar el credo de la superioridad europea, o la letanía de la inferioridad del otro mundo, apodado tercero, resulta cada vez más urgente ese cepillar a contra pelo indicado por Walter Benjamin a todo aquel que quiera saber que se esconde detrás del discreto encanto de la modernidad.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070304798.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-discreto-encanto-de-la-modernidad
9786074174151,PUNTO DE CLIVAJE: EL SUICIDIO EN LA LITERATURA,ensayo-literario,Gloria Prado Garduño,Universidad Iberoamericana,175,2016,"A lo largo de la historia, el suicidio ha sido juzgado de las maneras más disímiles: hay quien lo reclama como un derecho y quien lo condena como un pecado inspirado por el diablo. Esta publicación ahonda en dicho acto a través de diversas fuentes literarias y filosóficas, hace un recorrido histórico que nos lleva de la mano hasta la experiencia propia de tres autores –Horacio Quiroga, Juan Carlos Onetty y Jorge Semprún¬– quienes, tras haber sentido al suicidio como un peligro, lo plasmaron una y otra vez en su obra y lo convirtieron en una idea para la creación.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786074174151.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/punto-de-clivaje-el-suicidio-en-la-literatura
9783836587433,ev-Drawing & Illustratio-E,arte-ii,Peter Gray,Evergreen,304,25 de Enero 2022,"Si siempre ha querido lucirse dibujando, Aprender a dibujar es su libro. No necesita más que un lápiz, unas hojas de papel en blanco y los consejos que encontrará en estas páginas. Esta obra, pensada para enseñarle la esencia del dibujo de manera sistemática, pone los cimientos para que desarrolle su propio estilo de dibujo. Incluido en el libro: Curso práctico de dibujo e ilustración, apto tanto para principiantes como para los que desean progresar. Ejercicios y ejemplos prácticos paso a paso, fáciles de seguir. A partir del dibujo de objetos sencillos, aprenda a dominar todos los aspectos del entorno, personas y animales. Bosquejo y observación, materiales y teoría, trucos y técnicas: todo lo que necesita saber para crear dibujos, caricaturas e ilustraciones originales. Más de 1.000 ilustraciones","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9783836587433_3e81.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/aprender-a-dibujar-1
9786073824958,Con R de Reality,terror-y-suspenso,Luis Zapata,Literatura Random House,176,17 de Enero 2023,"Con suhabitual genio para el humor negro, Luis Zapata escribe en Con R de Reality una perturbadora mascarada sobre la enfermedad, la vejez y el deseo de muerte. Una gran literatura maldita en la que los personajesno se arredran ante los abismos ni las peripecias del horror, trocándolas en comedia macabra. José Joaquín BlancoRamón Villafuerte es un exitoso productor de televisión, pareja de Felipe y un fan declarado de las cirugías plásticasy los postres, pero, sobre todo, es la mente creadora del programa que está seguro cambiará la historia de la pantalla chica: elrealityMuérete y gana, donde todos los concursantes son enfermos desahuciados y el que muera primero obtendrá un jugoso premio.Inscríbete si tienes un pie en el más allá y dales un bonito recuerdo a los que se quedan, es el insólito slogan que convence aocho personajes, que se dan cita en la casa deMuérete y gana y a quienes las cámaras observarán hasta su último aliento. Escrita con humor mordaz y un lenguaje vertiginoso, ConR de Reality traspasala irreverente anécdota para indagar a profundidad en la muerte. Escrita por Luis Zapata, ícono de la literatura gay en México y autor del libro de culto El vampirode la colonia Roma, esta novela póstuma reconfirma el destacado y merecido lugar que tiene dentro de las letras mexicanas.La crítica dice:El vigor de su lenguaje, su relevancia sociológica y su extraordinario sentido del humor. Ése es el carácter de El vampiro de la coloniaRoma: una superficie textual resbaladiza, quizá un poquito demasiado llamativa, obscena por momentos, chistosa, pero sobre todosabia,cachonda, flexible, desbordante de una sensibilidad intensa. Julián Herbert, del prólogo a la edición por el 40 aniversario de El vampiro de la colonia RomaPara la clase media castradora, El vampiro de la colonia Roma de Luis Zapata era kriptonita pura, pues le ponía delante de losojos un submundo que tenía muy cerca, pero intentaba negar a toda costa. Y comoelmorbo suele vencer los escrúpulos morales, esta novela se leyó mucho fuera del gueto gay. Enrique Serna, La palabra y el hombreLa hermana secreta de Angélica María es una maravillosa farsa que narra a tres tiempos las peripecias de un mismo personaje. Bildungsromanambientado en los sesenta y setenta, nos presenta a Alvarito, un joven hermafrodita que idolatra a Angélica María. La tesiturade la novelaessatírica, carnavalesca, nunca pierde el ingenio ni el puntilloso trabajo de las situaciones. Juan Pablo Ramos, Tierra AdentroA veces en tono de cuento de hadas o de fábula morbosa, las historias de Luis Zapata se resisten a quedarse en anécdotas divertidaso hilarantes y despegan hacia cuestionamientos existenciales por vías directas y nunca grandilocuentes ni pomposas. Alfredo Núñez Lanz, Literal Magazine","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073824958_4ab4.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/con-r-de-reality
9781838663995,Japanese Interiors,arte-ii,Mihoko Iida,Phaidon press,256,14 de Noviembre 2022,Japanese Interiors,"https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9781838663995_5141.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/japanese-interiors
9788493760106,Para leer al anochecer,terror-y-suspenso,Charles Dickens,Impedimenta,236,2009,"Charles Dickens estuvo interesado durante toda su vida por los fenómenos misteriosos. Su natural inclinación hacia el drama y lo macabro hicieron de él un extraordinario escritor de cuentos de fantasmas. Para leer al anochecer presenta trece de las más célebres y espeluznantes historias de fantasmas escritas por Dickens —-el fantasma en la habitación de la desposada-, -el juicio por asesinato-, -el guardavías-, -fantasmas de navidad-, -el capitán asesino y el pacto con el diablo-, -la visita del señor testador- o -la casa encantada-, entre otras—, en una nueva traducción al castellano. Villanos que mueren ahorcados, mujeres misteriosas que encargan retratos desde el más allá, marinos desaparecidos que hacen visitas inesperadas a los vivos, viajeros victorianos que se encuentran con siniestros niños en oscuros caserones… puro talento gótico.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788493760106.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/para-leer-al-anochecer-historias-de-fantasmas
9789874489333,CRONENBERG POR CRONENBERG,cine,David Cronenberg,El cuenco de plata,288,22 de Febrero 2022,"""Estamos condenados a ser libres. Debemos seguir tratando de arrebatarle el control al mundo, al universo, a la realidad, incluso aunque en apariencia no tenga sentido. Ser inventivos y extremos nos vuelve mejores. Es un camino peligroso, por eso también me dedico a explorar los riesgos de ese rumbo"".","https://www.gandhi.com.mx/media/catalog/product/9789874489333?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/cronenberg-por-cronenberg
9788425233517,Anatomía artística 7,arte-ii,Michel Lauricella,GG,96,28 de Enero 2022,"La estética de los cuerpos musculados está fuertemente enraizada en nuestra cultura. Desde los personajes mitológicos de la antigüedad hasta los superhéroes y superheroínas de nuestros cómics, películas y videojuegos actuales, la sobredimensión muscular nos ofrece un sorprendente repertorio de formas, que también encontramos en los esculpidos cuerpos de los atletas.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788425233517_329a.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/anatomia-artistica-7
9786079940812,DERECHO PROCESAL CIVIL Y FAMILIAR,derecho,FRANCISCO JOSE CONTRERAS VACA,Dikaia,414,10 de Abril 2023,"Derecho procesal civil y familiarEsta edición pone énfasis en los procesos y procedimientos judiciales de familia, por lo cual incorpora las ediciones legislativas efectuadas al código adjetivo civil familiar aplicable en la Ciudad de México, además de añadir un capítulo que analiza detenidamente la reforma procesal relativa a la creación del juicio oral en materia familiar.
La
obra se divide en 27 capítulos distribuidos en tres partes (estructura del
proceso, el juicio ordinario civil y procesos especiales), en los cuales se
incluyen notas y diversos precedentes o tesis jurisprudenciales relevantes
emitidas por la Suprema Corte de Justicia de la Nación y aplicables a la
cuestión analizada, para que el lector se adiestre en el litigio civil y
familiar.Derecho procesal civil y familiar.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786079940812_3e57.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/derecho-procesal-civil-y-familiar-1
9786074007220,Leer,ensayo-literario,Gabriel Zaid,Océano,26,1998,"Hay quienes ven pasar personas delante de su ventana como si se tratara de un paisaje y hay quienes, a partir del examen detenido de esas personas, se percatan de que nada en la marcha de esos individuos es gratuito. También hay quienes pasan la vista por miles de páginas sin sentir ese compromiso, esa gracia que libera. Le en para acumular, para trepar. Otros, más bien pocos, disfrutan al leer personas, lugares, estadísticas, mapas, versos, ideas. Y van más allá: son congruentes entre lo que leen y lo que hacen. Buscan la claridad, y si la encuentran, la transmiten. Para ellos Gabriel Zaid es un maestro de lectura. Este libro es un homenaje a ese lector. — FERNANDO GARCÍA RAMÍREZ A lo largo de su vida, Gabriel Zaid ha ido escribiendo un libro sobre la lectura, cuyos textos se encontraban dispersos en sus diferentes obras. Leer hace aparecer ese libro largamente trabajado, que muestra de manera fresca y contundente la importancia política, económica y moral de la lectura.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786074007220.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/leer-2
9786073146876,Teoría del viaje,filosofia,Michel Onfray,Taurus,144,01 de Agosto 2016,"Una guía para quienes quieran sentirse viajeros, y no turistas.Por Michel Onfray, autor de best-sellers como Tratado de ateología o Antimanual de filosofía. Onfray convierte el viajar, uno de los sencillos placeres de la vida, en un estimulante tema de reflexión.Además de ser una invitación a soltar amarras, este libro tiene el poder de prolongar la emoción y el sabor del viaje a través de la filosofía y la literatura, de la historia y la mitología.Deseo de partir, preparativos sumidos en lecturas, elección del medio, entusiasmo y sorpresa a la llegada, despertar de los cinco sentidos durante la estancia, toma de notas y fotografías, regreso a casa, elaboración del recuerdo... todas las etapas cobran en este libro una dimensión filosófica. Teoría del viaje es una declaración de guerra a nuestra tendencia a cuadricular y cronometrar nuestra existencia, y una brillante hoja de ruta para quienes quieran sentirse viajeros y no turistas.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073146876_c854.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/teoria-del-viaje
9786079830588,LAMPARA DIURNA,ensayo-literario,Noé Jitrik,Academia mexicana de la lengua,222,2019,"Una antología en la que se ejercita la observación, el análisis y el despliegue teórico-reflexivo en torno a las implicaciones de un soneto, una traducción, un concepto o una frase en función del lenguaje cotidiano.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786079830588_04ab.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/lampara-diurna
9786073806572,"Muchos cuerpos, una misma alma",desarrollo-humano,Brian Weiss,Vergara,320,03 de Mayo 2022,"El doctor Weiss revela cómo el contacto con nuestras vidas futuras puede transformar nuestra vida presente.El primer libro de Brian Weiss, famoso por descubrir la terapia de regresión a vidas pasadas, es ya un clásico del que se han vendido más de dos millones de ejemplares en España. El psiquiatra Brian Weiss cobró notoriedad internacional con su investigaciónsobre el poder curativo de la regresión a vidas anteriores, relatada en su célebre obra Muchas vidas, muchos maestros.En este libro, el autor nos muestra que lo que hagamos en esta vida influirá sobre nuestras reencarnaciones a lo largo del camino de evolución hacia la inmortalidad.Ésta es una obra revolucionaria, que ahonda en los descubrimientos del doctor Weiss sobre el pasado para transportar a sus millones de lectores hasta un futuro individual y colectivo de cuya creación son responsables ellos mismos. Por el camino, sus vidas quedarán transformadas profundamente y encontrarán más paz, más felicidad y soluciones a sus problemas.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073806572_49e4.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/muchos-cuerpos-una-misma-alma-3
9788412170849,"HISTERIA, LITERATURA Y MUJER EN EL SIGLO XIX",ensayo-literario,María Aboal López,Archivos Vola,94,2020,"La novela realista y naturalista decimonónica quedó fascinada por la histeria y la representó a través de múltiples y complejas heroínas encorsetadas en un papel de mujer trastornada. Este libro indaga en los orígenes del estrecho vínculo mantenido a través de los tiempos entre locura y mujer, para comprender mejor la realidad de un siglo XIX que construyó la imagen femenina desde su categorización de histérica. Los ejemplos aquí tratados nos recuerdan la incomprensión a la que tuvo que sobrevivir el alma femenina en el Ochocientos y las consecuencias que ello tuvo sobre la imagen de la mujer en la iconografía y la literatura.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788412170849_d4b1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/histeria-literatura-y-mujer-en-el-siglo-xix
